"","Spearman_r","p_value","Site1","Taxa1","Site2","Taxa2","adjust_p","Type1","Type2","Annotation"
"341",0.0978459946225643,0.168083632036164,"Ax","Finegoldia_magna","Ac","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"342",-0.0973066085625184,0.170452036163549,"Ax","Malassezia_restricta","Sc","Malassezia_restricta",1,"Inter-Site","Same-Species",NA
"343",0.097178010274582,0.171020347476676,"Ub","Cutibacterium_granulosum","Ll","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"344",-0.0965865306939184,0.173652401764699,"Ac","Finegoldia_magna","Ll","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"345",0.0961591434035582,0.175572864167916,"Ch","Moraxella_osloensis","Sc","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"346",-0.0951759827419977,0.180050296560744,"Ax","Cutibacterium_avidum","Ac","Cutibacterium_avidum",1,"Inter-Site","Same-Species",NA
"347",0.0949415189802257,0.181130399277218,"Fo","Corynebacterium_kroppenstedtii","Ac","Corynebacterium_kroppenstedtii",1,"Inter-Site","Same-Species",NA
"348",0.0944400704286764,0.183456426582444,"Fo","Corynebacterium_pseudogenitalium","Ch","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"349",0.094327387720497,0.183982127036005,"Ps","Corynebacterium_kroppenstedtii","Ub","Corynebacterium_kroppenstedtii",1,"Inter-Site","Same-Species",NA
"350",-0.093643825919521,0.187194902861713,"Ub","Malassezia_globosa","Ll","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"351",0.0931558598665323,0.189513389722754,"Fo","Staphylococcus_caprae_capitis","Ll","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"352",0.0924740600230943,0.192787915913807,"Ax","Corynebacterium_tuberculostearicum","Ac","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"353",0.0921075599640559,0.194565089576342,"Sc","Streptococcus_mitis_oralis_pneumoniae","Ll","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"354",0.0918045812790252,0.196043228270123,"Ps","Cutibacterium_avidum","Ll","Cutibacterium_avidum",1,"Inter-Site","Same-Species",NA
"355",0.0914763748023626,0.197653641375207,"Fo","Brevibacterium_casei","Ch","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"356",0.0914128543497187,0.197966423993956,"Ax","Corynebacterium_pseudogenitalium","Ll","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"357",0.0910374095215281,0.199822501899847,"Fo","Staphylococcus_hominis","Ll","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"358",-0.0906439071934103,0.201781353510919,"Ps","Moraxella_osloensis","Ac","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"359",0.0903738924387204,0.203133498976478,"Ch","Cutibacterium_granulosum","Ub","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"360",-0.0891788186537739,0.209196677502635,"Ax","Cutibacterium_granulosum","Ch","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"361",0.0883242132162096,0.213611561957713,"Ac","Brevibacterium_casei","Ub","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"362",-0.0880196357624725,0.21520101959663,"Ax","Staphylococcus_caprae_capitis","Sc","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"363",-0.0880114838920046,0.215243676566771,"Ps","Staphylococcus_caprae_capitis","Ax","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"364",0.0878017078912166,0.216343469271805,"Ub","Brevibacterium_casei","Ll","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"365",-0.0876321795724451,0.217235183848983,"Ps","Finegoldia_magna","Ac","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"366",-0.0871029593871211,0.220035738211474,"Ax","Malassezia_restricta","Ch","Malassezia_restricta",1,"Inter-Site","Same-Species",NA
"367",0.0868871716583539,0.221185001331154,"Fo","Staphylococcus_epidermidis","Sc","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"368",0.0861425816378591,0.225183378261968,"Ps","Micrococcus_luteus","Ax","Micrococcus_luteus",1,"Inter-Site","Same-Species",NA
"369",0.0859910557387533,0.226003292234325,"Ch","Staphylococcus_hominis","Vf","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"370",-0.0857746259261039,0.227178067988133,"Ps","Cutibacterium_granulosum","Fo","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"371",0.0845561473684971,0.233872588011785,"Sc","Staphylococcus_epidermidis","Ub","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"372",-0.0838580616085613,0.237769912813644,"Sc","Corynebacterium_pseudogenitalium","Ll","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"373",-0.0836142143237588,0.23914194859808,"Sc","Moraxella_osloensis","Vf","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"374",-0.0833389995702959,0.240697123560177,"Sc","Brevibacterium_casei","Ac","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"375",0.0827235706353234,0.244200313816297,"Ps","Brevibacterium_casei","Fo","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"376",0.0823127064328019,0.246558751380764,"Ax","Dermabacter_sp_HFH0086","Ll","Dermabacter_sp_HFH0086",1,"Inter-Site","Same-Species",NA
"377",0.0818273015564748,0.249365418286654,"Ps","Staphylococcus_epidermidis","Ub","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"378",0.0817632139431634,0.249737629689865,"Ax","Staphylococcus_hominis","Vf","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"379",0.0814479102946994,0.251574475802853,"Ps","Corynebacterium_kroppenstedtii","Ax","Corynebacterium_kroppenstedtii",1,"Inter-Site","Same-Species",NA
"380",0.0807479320211404,0.25568566497198,"Ps","Staphylococcus_epidermidis","Ac","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"381",-0.0801176736327812,0.259426805719954,"Fo","Cutibacterium_granulosum","Sc","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"382",0.0800895713754212,0.25959448908441,"Ax","Staphylococcus_hominis","Ac","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"383",0.0800880175948146,0.259603762510553,"Ps","Staphylococcus_epidermidis","Ll","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"384",0.0797989872762903,0.261332742526347,"Ac","Malassezia_globosa","Ub","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"385",0.0792601267766879,0.264577263937223,"Ax","Finegoldia_magna","Vf","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"386",0.0785115846849285,0.269129849674427,"Ch","Streptococcus_mitis_oralis_pneumoniae","Ll","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"387",0.0778747454415823,0.273044844977079,"Ax","Cutibacterium_acnes","Ac","Cutibacterium_acnes",1,"Inter-Site","Same-Species",NA
"388",0.0772931524577509,0.276653823342634,"Ps","Staphylococcus_hominis","Fo","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"389",0.0772732703751069,0.276777766052201,"Ax","Staphylococcus_caprae_capitis","Ac","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"390",-0.0770118538585292,0.278410901234558,"Fo","Malassezia_globosa","Ll","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"391",0.0761020792848075,0.284145153207058,"Ax","Cutibacterium_granulosum","Ub","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"392",-0.075254320153272,0.289559452655349,"Ps","Staphylococcus_hominis","Vf","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"393",-0.0743256644238823,0.295569045194227,"Sc","Cutibacterium_granulosum","Vf","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"394",0.0743197025348484,0.29560789207759,"Ch","Corynebacterium_tuberculostearicum","Ub","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"395",-0.0738234040075198,0.298853605759503,"Ub","Finegoldia_magna","Ll","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"396",0.0737307638197219,0.299462062541244,"Ps","Corynebacterium_tuberculostearicum","Ub","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"397",0.0734841758891758,0.301085635847469,"Ch","Staphylococcus_caprae_capitis","Ll","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"398",-0.0730314946689396,0.304081277775717,"Ps","Moraxella_osloensis","Ub","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"399",-0.0729068362244254,0.304909649563542,"Fo","Brevibacterium_casei","Vf","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"400",-0.0726914616643205,0.306344340724211,"Sc","Cutibacterium_avidum","Ll","Cutibacterium_avidum",1,"Inter-Site","Same-Species",NA
"401",-0.0724621021682831,0.307877064553257,"Sc","Staphylococcus_hominis","Ub","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"402",-0.0721924130631344,0.309685727256823,"Ps","Malassezia_restricta","Ax","Malassezia_restricta",1,"Inter-Site","Same-Species",NA
"403",0.0721209649687658,0.31016605670853,"Ps","Cutibacterium_avidum","Ub","Cutibacterium_avidum",1,"Inter-Site","Same-Species",NA
"404",0.0719277897602514,0.311467173032584,"Ps","Malassezia_globosa","Ax","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"405",0.0715295226174103,0.314160926877629,"Fo","Corynebacterium_tuberculostearicum","Vf","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"406",-0.0713396112428887,0.315450766050514,"Ax","Brevibacterium_casei","Ll","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"407",0.0708076078983513,0.319082377776036,"Fo","Corynebacterium_tuberculostearicum","Ac","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"408",0.0705300827862946,0.320987581762837,"Ps","Brevibacterium_casei","Ax","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"409",-0.0704638721400654,0.321443203887161,"Sc","Micrococcus_luteus","Ac","Micrococcus_luteus",1,"Inter-Site","Same-Species",NA
"410",-0.0703620958905027,0.322144384117728,"Ax","Malassezia_globosa","Ac","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"411",0.0702126330620536,0.323175891658342,"Ch","Micrococcus_luteus","Sc","Micrococcus_luteus",1,"Inter-Site","Same-Species",NA
"412",-0.0701873413881104,0.323350651575364,"Ax","Corynebacterium_tuberculostearicum","Ll","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"413",-0.0694992610437288,0.328128581523808,"Fo","Cutibacterium_avidum","Ac","Cutibacterium_avidum",1,"Inter-Site","Same-Species",NA
"414",0.0691594703022473,0.330504717201868,"Ax","Malassezia_globosa","Sc","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"415",0.0690722251562223,0.33111659567132,"Fo","Streptococcus_mitis_oralis_pneumoniae","Sc","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"416",0.0684521491556256,0.335486319391685,"Fo","Malassezia_globosa","Ac","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"417",0.0682739648611911,0.336748783290587,"Ps","Cutibacterium_avidum","Ch","Cutibacterium_avidum",1,"Inter-Site","Same-Species",NA
"418",-0.0681052990196373,0.33794659710295,"Sc","Staphylococcus_hominis","Ac","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"419",0.0678608959379433,0.339687086640771,"Sc","Finegoldia_magna","Ub","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"420",-0.0666473950798744,0.348413167046661,"Ch","Moraxella_osloensis","Vf","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"421",0.0658048398388247,0.354554238580558,"Ac","Streptococcus_mitis_oralis_pneumoniae","Ub","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"422",-0.0646981892865836,0.362722568244576,"Ps","Cutibacterium_granulosum","Ax","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"423",0.0645722111636685,0.363659785099133,"Sc","Cutibacterium_acnes","Vf","Cutibacterium_acnes",1,"Inter-Site","Same-Species",NA
"424",0.0640785975724855,0.367346498488002,"Ax","Corynebacterium_tuberculostearicum","Sc","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"425",-0.0638720383719585,0.368896087492734,"Fo","Corynebacterium_pseudogenitalium","Ll","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"426",0.0630657174736368,0.37498356863918,"Ch","Corynebacterium_pseudogenitalium","Ub","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"427",0.0623988597322331,0.380064405452458,"Ps","Finegoldia_magna","Fo","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"428",-0.0619731979525564,0.383329400691532,"Fo","Corynebacterium_pseudogenitalium","Vf","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"429",-0.061567684481446,0.386455653957631,"Ps","Cutibacterium_granulosum","Ll","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"430",0.0611724232835765,0.389517684078128,"Ax","Staphylococcus_epidermidis","Sc","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"431",0.0609004492175744,0.391633108126694,"Fo","Moraxella_osloensis","Sc","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"432",-0.0608438786312713,0.39207398386852,"Fo","Staphylococcus_hominis","Sc","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"433",0.060402967967666,0.395520393724721,"Ax","Corynebacterium_pseudogenitalium","Vf","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"434",-0.0589406241651518,0.407080280199371,"Sc","Staphylococcus_hominis","Vf","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"435",-0.0585300971739864,0.41036111007023,"Fo","Corynebacterium_kroppenstedtii","Sc","Corynebacterium_kroppenstedtii",1,"Inter-Site","Same-Species",NA
"436",-0.0582705508224886,0.412443361065515,"Sc","Streptococcus_mitis_oralis_pneumoniae","Ac","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"437",-0.0580436155647808,0.414269067391619,"Fo","Malassezia_globosa","Ub","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"438",-0.0579455262639631,0.415059667256049,"Ax","Corynebacterium_tuberculostearicum","Ub","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"439",-0.057914893023333,0.415306752420148,"Fo","Corynebacterium_tuberculostearicum","Ll","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"440",0.0574003424213555,0.419469949797656,"Fo","Cutibacterium_granulosum","Ll","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"441",-0.0570159247354128,0.4225960803879,"Ax","Malassezia_restricta","Fo","Malassezia_restricta",1,"Inter-Site","Same-Species",NA
"442",0.0567886050619367,0.424451026284819,"Sc","Malassezia_globosa","Ll","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"443",0.056479667457152,0.426979536898742,"Ps","Corynebacterium_tuberculostearicum","Ax","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"444",0.0562833950904551,0.428590450223723,"Ps","Staphylococcus_caprae_capitis","Vf","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"445",-0.0561856048230696,0.429394375447338,"Sc","Moraxella_osloensis","Ac","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"446",0.056159840224239,0.429606328612918,"Fo","Staphylococcus_hominis","Ch","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"447",0.0560920343589249,0.430164423570129,"Fo","Finegoldia_magna","Ac","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"448",0.0556349948631496,0.433937095312371,"Ax","Moraxella_osloensis","Sc","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"449",-0.0554933608551345,0.435110065861544,"Ax","Corynebacterium_kroppenstedtii","Vf","Corynebacterium_kroppenstedtii",1,"Inter-Site","Same-Species",NA
"450",0.0548905915119426,0.440122285931438,"Ax","Moraxella_osloensis","Fo","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"451",-0.0543767520679615,0.444420856964675,"Ac","Finegoldia_magna","Ub","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"452",0.0541599046413456,0.446242023462794,"Ax","Corynebacterium_tuberculostearicum","Ch","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"453",0.0537838329632252,0.449410391343337,"Ch","Finegoldia_magna","Vf","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"454",0.0537756416117925,0.449479543293289,"Ax","Cutibacterium_avidum","Sc","Cutibacterium_avidum",1,"Inter-Site","Same-Species",NA
"455",0.0530091090578355,0.455977106632784,"Ch","Cutibacterium_granulosum","Ll","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"456",0.0528843309982863,0.457039735851661,"Vf","Streptococcus_mitis_oralis_pneumoniae","Ub","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"457",-0.0518199726991862,0.46615987681604,"Ax","Cutibacterium_acnes","Ch","Cutibacterium_acnes",1,"Inter-Site","Same-Species",NA
"458",0.0515948892402021,0.468101308925413,"Sc","Staphylococcus_epidermidis","Ac","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"459",-0.05147757631531,0.469114937469663,"Ax","Staphylococcus_hominis","Ub","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"460",-0.0512636612182942,0.470966343320157,"Sc","Corynebacterium_pseudogenitalium","Ub","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"461",0.0509616807136031,0.473586740328537,"Fo","Staphylococcus_hominis","Vf","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
"462",0.0506038506542153,0.476702036805477,"Sc","Malassezia_globosa","Vf","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"463",0.0502813905633397,0.479518913039369,"Sc","Corynebacterium_tuberculostearicum","Ub","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"464",-0.0500665418814994,0.48140073258723,"Ax","Corynebacterium_kroppenstedtii","Ll","Corynebacterium_kroppenstedtii",1,"Inter-Site","Same-Species",NA
"465",-0.049666075395104,0.484918964624411,"Ax","Finegoldia_magna","Sc","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"466",-0.049627126841605,0.485261876697007,"Ps","Staphylococcus_epidermidis","Ax","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"467",0.0491411691456854,0.489551294824622,"Vf","Streptococcus_mitis_oralis_pneumoniae","Ac","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"468",0.0490288328188177,0.490545731897635,"Ax","Malassezia_globosa","Ll","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"469",-0.0489569622097228,0.491182518355833,"Sc","Cutibacterium_avidum","Vf","Cutibacterium_avidum",1,"Inter-Site","Same-Species",NA
"470",-0.0489552906523753,0.49119733389442,"Sc","Corynebacterium_tuberculostearicum","Ac","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"471",-0.0484374223617435,0.495798810284855,"Ax","Cutibacterium_acnes","Fo","Cutibacterium_acnes",1,"Inter-Site","Same-Species",NA
"472",0.0478603179574328,0.500953399639215,"Ch","Corynebacterium_tuberculostearicum","Vf","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"473",0.047712320350386,0.502279812500624,"Ch","Brevibacterium_casei","Vf","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"474",-0.0473672836647118,0.505379311836588,"Ax","Malassezia_globosa","Vf","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"475",0.0473068902880622,0.505922857749224,"Sc","Streptococcus_mitis_oralis_pneumoniae","Ub","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"476",-0.0466170494825901,0.512153082461622,"Ps","Dermabacter_sp_HFH0086","Ax","Dermabacter_sp_HFH0086",1,"Inter-Site","Same-Species",NA
"477",0.0464584363902097,0.513591174414694,"Ps","Micrococcus_luteus","Ch","Micrococcus_luteus",1,"Inter-Site","Same-Species",NA
"478",0.0462553597889799,0.515435442386555,"Ch","Brevibacterium_casei","Ac","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"479",-0.0457026207752982,0.520472443109654,"Ax","Staphylococcus_caprae_capitis","Ub","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"480",-0.0446849455255388,0.529811709931962,"Ax","Moraxella_osloensis","Vf","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"481",0.0440838826409277,0.535367129346614,"Ax","Cutibacterium_granulosum","Ac","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"482",0.041964376348222,0.555186616741981,"Fo","Cutibacterium_granulosum","Ac","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"483",0.0416519849566947,0.558137587441621,"Ps","Staphylococcus_epidermidis","Fo","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"484",-0.0415871020073588,0.558751445008748,"Ax","Malassezia_globosa","Ch","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"485",0.0415030866409835,0.559546797641905,"Ps","Moraxella_osloensis","Ch","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"486",-0.0412963952454223,0.561505810658821,"Ps","Malassezia_globosa","Ch","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"487",0.0408009918201818,0.566214579740261,"Ps","Staphylococcus_caprae_capitis","Ac","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"488",0.040301786073226,0.570978428356371,"Ch","Streptococcus_mitis_oralis_pneumoniae","Ac","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"489",0.0402644201973184,0.571335765909177,"Ax","Staphylococcus_caprae_capitis","Vf","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"490",-0.0397364716448373,0.576395897335774,"Ax","Corynebacterium_kroppenstedtii","Sc","Corynebacterium_kroppenstedtii",1,"Inter-Site","Same-Species",NA
"491",0.0392511075754974,0.581066305321646,"Ps","Brevibacterium_casei","Ch","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"492",0.0392313776822718,0.581256527048801,"Fo","Finegoldia_magna","Sc","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"493",-0.0392149632092942,0.581414805858144,"Ax","Finegoldia_magna","Ch","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"494",0.038401294147496,0.589285670786542,"Sc","Corynebacterium_kroppenstedtii","Ub","Corynebacterium_kroppenstedtii",1,"Inter-Site","Same-Species",NA
"495",0.0383739240566503,0.589551275784284,"Sc","Malassezia_globosa","Ac","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"496",0.0381803193078254,0.591431618265459,"Ch","Finegoldia_magna","Ac","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"497",0.0379401512499339,0.593767989415301,"Ps","Finegoldia_magna","Ax","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"498",0.0378235796450193,0.594903514752629,"Sc","Brevibacterium_casei","Vf","Brevibacterium_casei",1,"Inter-Site","Same-Species",NA
"499",0.0376289619156447,0.59680147802579,"Ax","Corynebacterium_pseudogenitalium","Ub","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"500",0.0370468055316448,0.602495076735284,"Ax","Micrococcus_luteus","Ll","Micrococcus_luteus",1,"Inter-Site","Same-Species",NA
"501",-0.0369989122962794,0.602964560552101,"Ps","Corynebacterium_tuberculostearicum","Vf","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"502",-0.0367925083348599,0.604989746637698,"Ch","Streptococcus_mitis_oralis_pneumoniae","Sc","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"503",0.0361308592575326,0.611501988158233,"Fo","Cutibacterium_granulosum","Vf","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"504",0.03607641662736,0.612039205833241,"Ax","Dermabacter_sp_HFH0086","Ub","Dermabacter_sp_HFH0086",1,"Inter-Site","Same-Species",NA
"505",-0.0346477954197165,0.62620957510182,"Ps","Cutibacterium_avidum","Ax","Cutibacterium_avidum",1,"Inter-Site","Same-Species",NA
"506",0.0345878394090601,0.626807328139226,"Ps","Corynebacterium_pseudogenitalium","Fo","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"507",-0.0333274152944233,0.639429396203504,"Ax","Moraxella_osloensis","Ll","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"508",-0.0332595298786299,0.640112202944655,"Ps","Corynebacterium_tuberculostearicum","Ac","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"509",-0.0332079300828612,0.640631407688368,"Ch","Corynebacterium_tuberculostearicum","Sc","Corynebacterium_tuberculostearicum",1,"Inter-Site","Same-Species",NA
"510",0.0326114534191023,0.64664586354592,"Ps","Micrococcus_luteus","Fo","Micrococcus_luteus",1,"Inter-Site","Same-Species",NA
"511",-0.0322116514240996,0.650690083404894,"Ch","Moraxella_osloensis","Ac","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"512",0.032077970666354,0.652044626280229,"Ax","Staphylococcus_caprae_capitis","Ch","Staphylococcus_caprae_capitis",1,"Inter-Site","Same-Species",NA
"513",0.0320245528119787,0.65258621075082,"Ax","Staphylococcus_epidermidis","Ub","Staphylococcus_epidermidis",1,"Inter-Site","Same-Species",NA
"514",-0.031909330106658,0.653755031147683,"Ax","Malassezia_restricta","Ub","Malassezia_restricta",1,"Inter-Site","Same-Species",NA
"515",-0.0312196806054679,0.660768390367649,"Ps","Moraxella_osloensis","Ax","Moraxella_osloensis",1,"Inter-Site","Same-Species",NA
"516",-0.0311581969958289,0.661395094317349,"Ps","Cutibacterium_granulosum","Ac","Cutibacterium_granulosum",1,"Inter-Site","Same-Species",NA
"517",-0.0310763051112424,0.662230186117015,"Sc","Finegoldia_magna","Vf","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"518",0.0298837934054779,0.674437608790188,"Ch","Corynebacterium_pseudogenitalium","Sc","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"519",0.0296316061958756,0.677030247243612,"Ps","Corynebacterium_pseudogenitalium","Ax","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"520",-0.0283011428821236,0.6907705479107,"Ch","Malassezia_globosa","Ac","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"521",-0.0280489359651814,0.693386811421561,"Ps","Finegoldia_magna","Vf","Finegoldia_magna",1,"Inter-Site","Same-Species",NA
"522",0.0278768531786392,0.695173995536208,"Vf","Malassezia_globosa","Ub","Malassezia_globosa",1,"Inter-Site","Same-Species",NA
"523",0.0275655252628815,0.698411594133644,"Ps","Corynebacterium_pseudogenitalium","Ch","Corynebacterium_pseudogenitalium",1,"Inter-Site","Same-Species",NA
"524",0.0268027235290172,0.706367160506146,"Fo","Streptococcus_mitis_oralis_pneumoniae","Vf","Streptococcus_mitis_oralis_pneumoniae",1,"Inter-Site","Same-Species",NA
"525",-0.0265655240117856,0.708847562105231,"Ch","Staphylococcus_hominis","Sc","Staphylococcus_hominis",1,"Inter-Site","Same-Species",NA
